id,order_hour,day_of_week,restaurant_type,cuisine_type,distance_km,estimated_delivery_min,order_value_inr,num_items,is_peak_hour,weather_condition,traffic_density,delivery_partner_rating,delivery_partner_orders,restaurant_rating,restaurant_avg_prep_min,is_promo_order,area_type,is_late
1861,7,friday,cloud_kitchen,south_indian,11.4,53,865.0,4,false,humid,moderate,,,3.8,20.2,false,college_area,late
1862,10,saturday,fast_food,biryani,12.2,83,292.0,11,true,heavy_rain,heavy,3.0,1423.0,4.6,27.4,true,residential,late
1863,21,sunday,casual_dining,italian,8.5,63,141.0,7,true,humid,low,4.5,1246.0,3.1,21.3,false,market,on_time
1864,18,tuesday,casual_dining,other,7.6,60,2655.0,10,false,hot,heavy,,580.0,4.8,21.1,false,commercial,late
1865,23,sunday,fine_dining,indian,2.2,61,1125.0,14,false,humid,low,4.5,262.0,2.8,40.8,true,highway,on_time
1866,8,sunday,fine_dining,pizza_burger,1.7,79,2984.0,10,true,hot,heavy,5.0,496.0,3.6,12.7,false,residential,late
1867,16,sunday,fast_food,healthy,5.4,68,1382.0,6,false,humid,heavy,3.8,4226.0,3.8,5.0,false,college_area,late
1868,11,saturday,casual_dining,dessert,5.0,22,643.0,14,true,hot,moderate,3.3,4888.0,3.2,25.2,false,market,on_time
1869,13,friday,fast_food,indian,14.3,50,2353.0,4,false,clear,low,2.9,2137.0,3.3,34.0,false,residential,late
1870,14,thursday,casual_dining,chinese,11.9,21,2787.0,6,true,clear,gridlock,2.2,630.0,4.2,24.2,false,residential,late
1871,15,saturday,casual_dining,pizza_burger,10.1,59,2465.0,3,true,humid,moderate,4.8,506.0,4.6,27.0,true,college_area,late
1872,21,friday,fine_dining,indian,8.0,66,2261.0,7,true,clear,heavy,4.9,207.0,2.4,,false,residential,on_time
1873,21,saturday,fine_dining,dessert,2.9,59,1070.0,6,true,light_rain,heavy,4.5,3432.0,3.8,23.1,false,market,on_time
1874,19,thursday,casual_dining,pizza_burger,,66,286.0,3,false,hot,gridlock,3.6,3131.0,3.6,27.6,true,commercial,late
1875,0,saturday,casual_dining,pizza_burger,5.9,63,683.0,1,true,hot,low,4.4,1855.0,3.8,27.4,false,college_area,on_time
1876,9,sunday,cloud_kitchen,indian,2.1,75,1395.0,12,true,clear,gridlock,4.0,1661.0,3.5,5.0,false,commercial,on_time
1877,7,tuesday,cloud_kitchen,pizza_burger,7.7,17,2873.0,10,false,light_rain,moderate,,2582.0,2.9,23.1,false,commercial,on_time
1878,17,sunday,fast_food,pizza_burger,13.2,72,2196.0,5,false,light_rain,low,4.6,4980.0,4.6,6.3,false,highway,on_time
1879,0,friday,casual_dining,dessert,13.4,18,2502.0,10,true,clear,heavy,4.2,285.0,4.4,21.6,false,highway,late
1880,1,sunday,casual_dining,indian,0.7,69,903.0,2,true,humid,gridlock,4.3,719.0,3.6,17.0,false,college_area,on_time
1881,0,thursday,fast_food,indian,13.4,72,2083.0,7,true,fog,low,4.0,3989.0,3.4,32.3,false,highway,on_time
1882,0,thursday,fast_food,italian,4.4,81,2601.0,13,true,humid,moderate,3.9,502.0,3.3,24.4,false,college_area,late
1883,8,sunday,fast_food,indian,1.1,12,1490.0,7,true,clear,moderate,4.0,258.0,2.1,26.7,false,college_area,on_time
1884,12,wednesday,cafe,biryani,12.8,82,1346.0,4,true,light_rain,moderate,3.6,4906.0,3.9,,false,college_area,on_time
1885,0,sunday,fast_food,healthy,13.0,22,2186.0,6,false,hot,gridlock,4.2,2598.0,4.2,32.5,false,college_area,late
1886,12,friday,fast_food,italian,9.1,18,1723.0,1,false,light_rain,heavy,5.0,1923.0,3.8,6.0,false,market,late
1887,19,friday,fast_food,dessert,8.8,61,2980.0,2,false,clear,heavy,4.1,1240.0,3.6,13.0,true,commercial,on_time
1888,21,wednesday,cloud_kitchen,indian,12.3,71,1332.0,15,false,humid,moderate,4.6,3295.0,3.8,34.9,false,commercial,on_time
1889,6,friday,cloud_kitchen,indian,11.9,17,609.0,6,false,humid,moderate,3.0,3014.0,3.2,17.6,false,highway,on_time
1890,1,wednesday,casual_dining,indian,13.4,54,1468.0,2,false,heavy_rain,heavy,,4618.0,3.4,5.0,true,residential,late
1891,5,monday,casual_dining,italian,8.5,62,781.0,12,false,heavy_rain,moderate,4.2,888.0,3.6,36.5,false,college_area,late
1892,6,wednesday,fine_dining,healthy,14.5,72,1727.0,12,false,clear,heavy,4.6,3455.0,4.1,32.8,false,commercial,late
1893,13,monday,fast_food,indian,14.9,90,464.0,11,false,humid,moderate,3.5,745.0,4.5,29.1,false,highway,on_time
1894,17,sunday,fast_food,biryani,2.2,66,2855.0,4,true,hot,moderate,4.5,3437.0,3.6,22.9,false,highway,on_time
1895,14,sunday,fast_food,south_indian,12.8,63,2593.0,4,false,clear,gridlock,3.3,1705.0,3.1,38.6,true,residential,late
1896,1,thursday,fast_food,other,7.7,28,550.0,10,true,clear,heavy,4.6,211.0,3.7,34.6,true,market,late
1897,9,saturday,casual_dining,indian,6.1,76,599.0,9,true,hot,low,4.6,4065.0,4.9,37.5,false,market,late
1898,22,wednesday,fine_dining,chinese,9.4,55,1586.0,15,true,clear,gridlock,3.0,,3.1,29.0,true,college_area,late
1899,11,saturday,cafe,indian,1.3,19,2341.0,10,false,humid,heavy,4.1,2527.0,4.2,23.2,false,commercial,on_time
1900,16,saturday,casual_dining,south_indian,7.8,27,735.0,7,false,humid,heavy,3.6,1703.0,4.5,18.0,false,college_area,late
1901,7,sunday,fine_dining,chinese,13.1,21,276.0,14,false,humid,moderate,4.1,4215.0,3.5,9.3,true,residential,on_time
1902,10,thursday,fast_food,healthy,3.6,58,1682.0,7,true,hot,moderate,3.8,486.0,,,true,highway,on_time
1903,2,saturday,fast_food,biryani,6.7,32,2105.0,12,true,light_rain,heavy,3.6,2157.0,,27.9,false,market,on_time
1904,5,wednesday,cafe,biryani,14.1,71,808.0,11,false,clear,moderate,3.4,2502.0,3.9,18.5,false,commercial,late
1905,8,sunday,cafe,biryani,6.7,20,2245.0,1,false,hot,low,4.8,3311.0,4.1,28.1,true,market,late
1906,5,monday,fast_food,indian,,82,2857.0,11,false,light_rain,moderate,3.3,4608.0,4.9,18.7,true,college_area,late
1907,8,friday,casual_dining,south_indian,6.9,65,497.0,5,true,heavy_rain,low,3.4,1067.0,3.8,30.7,false,college_area,on_time
1908,6,saturday,cafe,other,8.0,64,1581.0,3,false,clear,heavy,2.9,4228.0,3.0,13.2,false,residential,on_time
1909,8,saturday,cafe,dessert,9.7,34,264.0,3,true,clear,low,4.4,1816.0,3.7,11.4,false,market,late
1910,17,tuesday,cafe,healthy,12.1,18,699.0,6,false,clear,moderate,4.5,2799.0,3.8,19.6,false,highway,on_time
1911,11,sunday,casual_dining,dessert,7.1,21,360.0,4,false,hot,gridlock,4.1,3630.0,4.5,30.3,false,commercial,late
1912,7,tuesday,fast_food,indian,12.4,20,1271.0,8,true,light_rain,moderate,3.3,4057.0,3.6,,false,highway,late
1913,7,friday,casual_dining,chinese,8.2,47,2480.0,14,false,clear,moderate,2.6,198.0,3.5,32.5,true,market,late
1914,17,tuesday,fast_food,indian,5.4,37,1773.0,4,false,light_rain,moderate,4.2,3372.0,2.9,5.6,false,commercial,late
1915,19,wednesday,fine_dining,chinese,10.0,17,745.0,8,false,clear,moderate,4.4,4316.0,4.0,19.5,false,commercial,on_time
1916,14,friday,casual_dining,indian,,83,215.0,14,false,humid,low,3.4,4964.0,5.0,7.9,true,market,on_time
1917,6,thursday,casual_dining,south_indian,8.6,56,1704.0,12,true,heavy_rain,heavy,3.9,1316.0,3.6,5.0,true,college_area,late
1918,10,tuesday,cloud_kitchen,pizza_burger,1.3,45,484.0,15,true,clear,heavy,2.7,2573.0,4.0,25.7,true,college_area,on_time
1919,19,tuesday,casual_dining,healthy,3.0,59,1093.0,12,false,clear,gridlock,3.2,4863.0,3.4,20.2,false,residential,late
1920,15,thursday,casual_dining,pizza_burger,4.6,18,1579.0,4,false,humid,heavy,4.1,1182.0,2.9,8.0,false,highway,late
1921,3,saturday,cloud_kitchen,other,4.6,69,2721.0,3,false,heavy_rain,gridlock,3.7,3342.0,4.0,16.8,true,highway,late
1922,5,sunday,cloud_kitchen,indian,10.3,81,336.0,5,false,clear,gridlock,,257.0,,26.4,false,residential,on_time
1923,21,monday,cafe,indian,0.8,76,2039.0,12,true,light_rain,heavy,4.6,2749.0,2.3,18.3,false,highway,late
1924,2,thursday,fast_food,pizza_burger,11.5,62,,13,true,clear,gridlock,2.9,2563.0,4.7,20.0,false,commercial,late
1925,8,monday,cafe,chinese,4.3,26,1926.0,5,false,clear,heavy,3.9,1668.0,3.9,18.0,false,residential,on_time
1926,9,monday,cloud_kitchen,chinese,5.0,62,1699.0,10,false,hot,low,3.3,2649.0,3.7,16.2,false,market,on_time
1927,13,saturday,fast_food,italian,8.2,37,2454.0,10,false,clear,low,3.7,637.0,3.4,16.0,false,commercial,late
1928,10,friday,fast_food,chinese,3.6,72,1641.0,1,false,hot,low,4.0,,3.9,15.8,false,residential,on_time
1929,17,tuesday,cloud_kitchen,south_indian,,24,1122.0,15,false,light_rain,gridlock,2.9,8.0,4.0,14.5,false,college_area,on_time
1930,21,tuesday,fast_food,south_indian,1.7,28,803.0,8,false,clear,heavy,3.3,1580.0,3.9,11.8,false,college_area,late
1931,11,monday,cloud_kitchen,south_indian,6.9,79,346.0,8,true,hot,heavy,3.5,135.0,4.3,18.2,false,commercial,on_time
1932,22,sunday,casual_dining,pizza_burger,12.8,56,1650.0,8,true,light_rain,moderate,4.1,3832.0,4.5,15.6,true,college_area,late
1933,11,sunday,casual_dining,italian,9.4,80,2676.0,14,false,hot,moderate,4.6,4926.0,4.9,11.3,false,market,on_time
1934,12,tuesday,fast_food,chinese,4.7,57,1592.0,10,false,hot,low,2.6,4121.0,3.2,29.7,true,commercial,late
1935,12,tuesday,cloud_kitchen,indian,6.6,82,2243.0,4,true,humid,gridlock,3.3,2513.0,3.4,34.3,true,residential,on_time
1936,18,sunday,casual_dining,italian,10.7,29,965.0,13,true,clear,gridlock,3.7,4470.0,3.9,22.0,true,market,late
1937,18,sunday,casual_dining,pizza_burger,14.6,46,1399.0,14,true,clear,heavy,3.7,2244.0,3.2,22.7,false,highway,on_time
1938,22,thursday,cafe,pizza_burger,13.5,84,1041.0,9,true,heavy_rain,low,4.1,2170.0,,15.1,true,residential,late
1939,13,monday,cloud_kitchen,pizza_burger,5.5,11,416.0,10,true,clear,low,2.9,4868.0,4.0,32.7,false,commercial,late
1940,3,monday,fine_dining,chinese,15.0,73,1309.0,3,false,light_rain,moderate,3.7,4655.0,4.2,39.4,true,market,on_time
1941,12,friday,casual_dining,biryani,0.6,45,2316.0,7,true,clear,moderate,3.5,,4.5,20.4,false,college_area,on_time
1942,7,thursday,casual_dining,biryani,0.9,14,1245.0,6,false,heavy_rain,heavy,4.3,1233.0,,16.8,false,residential,on_time
1943,22,monday,fine_dining,south_indian,12.4,73,1985.0,9,true,clear,low,3.9,3373.0,4.0,25.4,false,commercial,late
1944,20,friday,cafe,biryani,3.4,16,2300.0,12,true,hot,moderate,3.5,,3.8,23.3,false,commercial,on_time
1945,22,monday,fast_food,south_indian,,79,1035.0,14,false,hot,heavy,4.7,1539.0,3.7,17.0,true,college_area,on_time
1946,18,saturday,fast_food,biryani,3.9,31,2413.0,13,false,clear,moderate,3.4,908.0,3.2,,true,residential,on_time
1947,11,wednesday,cloud_kitchen,pizza_burger,6.7,83,1082.0,4,true,hot,moderate,3.2,1681.0,3.1,31.4,false,commercial,late
1948,17,monday,casual_dining,indian,11.1,55,842.0,4,false,clear,gridlock,4.2,1910.0,4.1,14.1,false,residential,on_time
1949,5,friday,cafe,pizza_burger,9.6,49,744.0,6,true,light_rain,moderate,3.5,4090.0,3.2,47.4,false,market,late
1950,17,thursday,casual_dining,indian,3.9,70,679.0,8,false,clear,heavy,,619.0,2.6,6.7,false,market,on_time
1951,18,sunday,fast_food,indian,7.8,55,2237.0,3,false,hot,low,5.0,2789.0,3.7,13.5,false,residential,on_time
1952,21,friday,cafe,other,13.9,37,2674.0,11,false,light_rain,heavy,3.5,1910.0,4.6,24.3,false,residential,on_time
1953,4,wednesday,fast_food,other,12.3,44,768.0,8,false,clear,moderate,3.1,2845.0,2.0,44.5,false,market,on_time
1954,23,saturday,casual_dining,indian,5.2,10,346.0,14,false,humid,heavy,3.6,4302.0,3.5,16.4,false,commercial,on_time
1955,8,wednesday,casual_dining,south_indian,14.7,38,1009.0,8,false,clear,moderate,3.6,4679.0,4.1,11.3,true,highway,on_time
1956,2,sunday,casual_dining,indian,10.8,18,2007.0,14,true,humid,low,4.3,697.0,2.6,27.5,false,residential,on_time
1957,9,thursday,cloud_kitchen,south_indian,1.4,18,1168.0,14,false,clear,low,2.8,,3.6,19.5,true,commercial,on_time
1958,18,friday,cloud_kitchen,dessert,1.0,31,1692.0,7,true,hot,gridlock,5.0,4304.0,3.0,28.7,false,college_area,on_time
1959,2,monday,cloud_kitchen,other,2.9,72,2258.0,7,false,fog,low,3.3,405.0,3.1,21.3,false,market,late
1960,21,thursday,fast_food,pizza_burger,11.1,75,1284.0,5,true,humid,heavy,4.2,2436.0,3.5,13.4,false,residential,on_time
1961,14,sunday,fast_food,italian,3.2,89,2999.0,2,false,humid,heavy,4.5,1511.0,3.0,45.5,false,market,late
1962,0,saturday,casual_dining,biryani,7.9,67,963.0,12,true,humid,moderate,3.9,4963.0,3.0,5.0,true,residential,on_time
1963,6,tuesday,fine_dining,chinese,1.9,79,2937.0,14,false,light_rain,low,4.2,2319.0,3.7,40.2,true,college_area,late
1964,11,tuesday,cloud_kitchen,healthy,13.9,64,688.0,15,false,hot,low,3.8,4089.0,5.0,31.3,true,residential,late
1965,16,saturday,cloud_kitchen,healthy,5.5,22,421.0,2,true,hot,heavy,4.2,2485.0,4.2,14.5,true,college_area,on_time
1966,20,sunday,casual_dining,biryani,13.7,28,2277.0,13,true,clear,moderate,3.5,858.0,,40.7,true,residential,late
1967,23,monday,casual_dining,italian,14.2,88,2136.0,12,false,humid,gridlock,3.3,3730.0,4.2,,false,residential,on_time
1968,19,thursday,casual_dining,chinese,0.6,42,2452.0,10,true,light_rain,heavy,2.6,2393.0,3.3,32.1,false,residential,late
1969,4,wednesday,fast_food,indian,7.2,83,1096.0,12,true,clear,heavy,,4069.0,3.9,5.0,false,college_area,late
1970,3,sunday,fast_food,dessert,0.9,74,2799.0,8,true,light_rain,low,3.6,4283.0,4.4,10.5,false,market,on_time
1971,11,monday,fine_dining,south_indian,13.7,69,446.0,11,false,fog,heavy,4.1,20.0,4.2,,false,market,on_time
1972,19,tuesday,fast_food,italian,8.0,21,187.0,6,true,heavy_rain,moderate,3.6,2421.0,3.8,14.5,true,residential,on_time
1973,23,saturday,fast_food,south_indian,1.6,52,971.0,8,true,heavy_rain,moderate,4.7,3027.0,4.0,22.1,false,residential,on_time
1974,17,monday,fast_food,dessert,2.1,26,2412.0,3,false,clear,heavy,3.7,67.0,5.0,13.7,false,residential,on_time
1975,16,friday,fine_dining,indian,6.1,77,2051.0,1,false,fog,heavy,3.4,3134.0,4.2,5.0,true,residential,late
1976,18,thursday,cafe,healthy,14.1,38,1364.0,13,true,humid,moderate,3.5,3558.0,3.5,26.6,false,residential,on_time
1977,8,wednesday,cafe,healthy,10.5,64,842.0,6,false,light_rain,heavy,4.2,786.0,3.7,22.5,true,college_area,on_time
1978,3,thursday,fine_dining,other,13.1,16,271.0,2,true,fog,moderate,5.0,2133.0,3.1,26.1,true,highway,late
1979,20,friday,casual_dining,italian,5.8,53,1078.0,12,true,clear,gridlock,4.8,,5.0,23.7,false,market,on_time
1980,1,tuesday,cafe,chinese,1.1,86,1434.0,15,false,clear,low,3.0,1419.0,4.7,,false,residential,on_time
1981,3,friday,fast_food,italian,14.6,14,,9,false,heavy_rain,low,4.0,3691.0,3.7,21.2,false,market,on_time
1982,1,saturday,fast_food,italian,0.7,69,1973.0,5,true,clear,heavy,3.3,1548.0,5.0,,false,residential,on_time
1983,14,saturday,cloud_kitchen,indian,14.2,15,2847.0,5,true,hot,heavy,3.5,4272.0,,14.2,false,college_area,late
1984,1,tuesday,cloud_kitchen,biryani,5.8,16,390.0,13,true,fog,heavy,3.6,359.0,3.4,14.8,false,market,late
1985,3,tuesday,casual_dining,south_indian,0.6,55,1075.0,10,false,light_rain,heavy,3.7,1563.0,4.2,35.8,false,residential,late
1986,5,wednesday,casual_dining,healthy,10.5,66,1496.0,8,false,light_rain,gridlock,4.4,4387.0,3.9,35.6,false,market,on_time
1987,6,thursday,casual_dining,indian,14.7,63,2045.0,6,true,humid,heavy,3.6,2178.0,4.2,27.7,false,commercial,late
1988,9,thursday,fast_food,pizza_burger,,55,1536.0,3,false,clear,heavy,3.9,3811.0,2.9,13.1,false,commercial,on_time
1989,18,saturday,fast_food,pizza_burger,2.8,19,2747.0,9,true,heavy_rain,heavy,3.8,479.0,3.2,12.3,false,residential,on_time
1990,18,monday,fast_food,pizza_burger,3.1,13,1865.0,10,false,humid,gridlock,3.3,648.0,4.6,35.3,false,market,late
1991,21,monday,fast_food,healthy,8.7,76,214.0,4,true,humid,moderate,3.4,,4.7,34.7,false,college_area,late
1992,11,thursday,cloud_kitchen,pizza_burger,9.7,34,429.0,10,false,heavy_rain,heavy,3.4,,4.5,21.4,true,college_area,late
1993,2,saturday,fast_food,other,11.2,87,2285.0,4,true,light_rain,heavy,4.3,2957.0,5.0,45.4,false,highway,late
1994,12,tuesday,fast_food,italian,3.1,70,2176.0,12,false,clear,low,3.5,1562.0,4.0,26.6,false,market,late
1995,17,saturday,casual_dining,south_indian,14.4,47,544.0,13,true,clear,moderate,5.0,1437.0,4.0,10.9,false,market,late
1996,7,wednesday,cloud_kitchen,indian,9.8,41,270.0,2,false,fog,low,3.3,2006.0,3.2,19.2,false,residential,on_time
1997,20,sunday,fast_food,indian,12.8,32,1778.0,3,false,clear,low,,3141.0,3.4,22.1,true,residential,late
1998,14,sunday,fast_food,chinese,8.3,46,1943.0,4,false,humid,gridlock,3.1,908.0,2.5,22.9,false,commercial,late
1999,0,wednesday,casual_dining,indian,6.5,12,492.0,7,true,heavy_rain,low,3.7,130.0,3.5,34.5,false,residential,late
2000,2,tuesday,cloud_kitchen,chinese,14.7,22,1473.0,13,false,clear,heavy,3.4,938.0,2.5,12.4,false,market,on_time
2001,7,thursday,cafe,indian,8.9,43,986.0,3,false,clear,moderate,3.6,3719.0,4.3,8.7,true,market,on_time
2002,3,wednesday,cloud_kitchen,indian,13.1,74,2801.0,8,false,heavy_rain,heavy,,815.0,3.9,28.0,true,highway,late
2003,15,saturday,fine_dining,healthy,14.3,85,735.0,8,true,clear,moderate,3.7,3963.0,2.5,16.9,true,commercial,on_time
2004,22,sunday,cloud_kitchen,indian,10.3,17,2226.0,10,false,hot,moderate,3.5,3382.0,3.6,46.2,false,residential,on_time
2005,9,saturday,cafe,pizza_burger,8.5,18,1602.0,11,false,humid,gridlock,4.0,15.0,4.9,31.4,false,market,late
2006,11,sunday,casual_dining,indian,0.6,37,132.0,2,true,humid,moderate,3.9,2038.0,3.6,16.7,false,market,on_time
2007,13,thursday,fast_food,healthy,1.1,87,1599.0,4,false,hot,moderate,4.3,3489.0,3.1,34.1,false,highway,on_time
2008,13,tuesday,fine_dining,healthy,3.4,27,388.0,8,false,humid,moderate,4.4,707.0,,29.3,true,commercial,on_time
2009,1,saturday,casual_dining,pizza_burger,3.2,51,2011.0,1,true,fog,low,4.1,703.0,2.6,28.3,false,highway,on_time
2010,22,thursday,fast_food,pizza_burger,4.2,50,1740.0,1,true,light_rain,moderate,4.5,4842.0,4.0,20.8,false,college_area,late
2011,4,saturday,cafe,indian,4.9,79,129.0,14,false,hot,low,3.3,4132.0,3.4,26.2,false,commercial,on_time
2012,4,wednesday,fast_food,other,5.7,42,693.0,14,true,clear,moderate,3.7,4843.0,3.5,5.0,false,college_area,late
2013,5,monday,cafe,healthy,6.6,86,,4,false,clear,heavy,3.9,2556.0,3.4,35.2,false,market,on_time
2014,12,sunday,cafe,healthy,1.9,63,899.0,11,false,hot,heavy,3.9,4742.0,3.6,5.0,true,commercial,on_time
2015,8,tuesday,casual_dining,pizza_burger,1.1,45,1547.0,2,true,humid,heavy,5.0,2987.0,3.0,17.6,false,college_area,on_time
2016,21,sunday,cloud_kitchen,italian,10.3,65,1004.0,1,true,heavy_rain,low,4.6,3940.0,3.9,6.0,false,commercial,late
2017,14,sunday,fast_food,healthy,8.3,26,2772.0,8,false,light_rain,gridlock,4.5,4952.0,2.8,17.0,false,college_area,late
2018,13,saturday,casual_dining,chinese,6.9,19,1656.0,2,false,heavy_rain,moderate,3.6,3339.0,3.2,21.3,false,college_area,late
2019,23,saturday,casual_dining,biryani,9.7,53,2119.0,4,true,light_rain,gridlock,3.8,517.0,,10.0,true,college_area,on_time
2020,6,friday,cafe,indian,12.5,11,341.0,3,true,light_rain,low,4.3,798.0,3.9,5.0,false,residential,late
2021,19,sunday,cloud_kitchen,other,6.7,23,216.0,15,false,humid,gridlock,4.9,485.0,4.1,24.1,false,college_area,late
2022,1,wednesday,casual_dining,indian,9.8,50,851.0,2,false,light_rain,heavy,3.2,3675.0,5.0,,false,college_area,on_time
2023,6,thursday,cafe,chinese,14.3,11,996.0,8,false,clear,low,3.5,2712.0,3.7,18.5,true,residential,on_time
2024,5,friday,fast_food,biryani,,28,2094.0,3,false,hot,gridlock,3.7,443.0,3.7,31.6,false,college_area,late
2025,16,thursday,fine_dining,pizza_burger,6.7,89,1750.0,15,false,light_rain,low,4.0,1654.0,3.5,37.0,false,residential,on_time
2026,1,thursday,casual_dining,biryani,9.8,10,1186.0,9,false,hot,heavy,4.3,1014.0,3.4,5.0,false,commercial,late
2027,2,wednesday,cloud_kitchen,chinese,3.1,11,1997.0,10,false,heavy_rain,gridlock,4.3,963.0,3.1,,true,commercial,late
2028,4,friday,fast_food,indian,8.6,36,574.0,5,true,hot,low,4.1,,3.8,9.2,false,highway,on_time
2029,4,sunday,fast_food,pizza_burger,14.7,11,283.0,9,false,clear,moderate,3.3,4454.0,3.9,13.9,true,college_area,on_time
2030,0,tuesday,casual_dining,other,8.0,60,2578.0,3,false,clear,heavy,3.7,4717.0,3.9,39.0,false,highway,on_time
2031,7,sunday,cloud_kitchen,dessert,14.0,19,1735.0,12,true,light_rain,heavy,2.9,1831.0,3.7,24.2,false,residential,on_time
2032,11,saturday,casual_dining,south_indian,6.4,28,1982.0,5,true,hot,gridlock,4.5,3843.0,4.3,29.9,false,residential,on_time
2033,23,sunday,fine_dining,healthy,15.0,89,990.0,14,false,clear,heavy,3.8,4902.0,3.7,21.6,true,residential,late
2034,3,friday,casual_dining,south_indian,8.9,22,1178.0,10,false,light_rain,moderate,3.0,816.0,3.5,9.9,true,college_area,on_time
2035,12,saturday,casual_dining,biryani,1.1,57,338.0,6,false,humid,heavy,5.0,,,28.8,false,residential,on_time
2036,22,monday,fast_food,south_indian,9.0,65,2585.0,9,false,clear,gridlock,2.0,2537.0,2.8,34.5,false,market,late
2037,14,saturday,cloud_kitchen,south_indian,4.5,81,1818.0,8,true,hot,moderate,3.8,1211.0,4.6,25.2,true,highway,on_time
2038,10,monday,fast_food,dessert,1.0,65,342.0,2,false,hot,low,4.7,3135.0,3.3,26.9,false,highway,late
2039,9,sunday,cloud_kitchen,biryani,12.4,59,2433.0,2,true,humid,moderate,3.5,555.0,3.1,9.7,false,market,late
2040,2,sunday,fine_dining,chinese,4.5,54,1387.0,13,true,humid,gridlock,3.9,2793.0,3.4,29.1,false,commercial,late
2041,21,wednesday,fine_dining,chinese,12.0,68,2319.0,5,true,heavy_rain,low,4.1,4921.0,,35.5,false,residential,late
2042,13,tuesday,casual_dining,indian,4.7,48,136.0,5,false,hot,gridlock,2.2,4063.0,4.7,26.0,true,highway,late
2043,15,saturday,cafe,biryani,3.3,30,182.0,5,true,fog,gridlock,3.0,3766.0,3.5,5.0,false,market,on_time
2044,9,wednesday,cloud_kitchen,chinese,14.6,64,594.0,4,false,clear,low,3.8,4303.0,5.0,38.4,false,college_area,on_time
2045,9,sunday,fast_food,indian,5.7,66,711.0,8,true,clear,moderate,3.7,1265.0,3.7,12.6,false,commercial,on_time
2046,11,monday,cafe,pizza_burger,9.2,50,2315.0,11,true,clear,moderate,,894.0,4.9,25.9,false,residential,on_time
