id,user_age_group,gender,subscription_plan,monthly_price_inr,subscription_duration_days,payment_method,num_payment_failures_90d,days_since_last_login,avg_session_duration_min,sessions_per_week,session_trend_30d,features_used_pct,num_support_tickets_90d,avg_ticket_resolution_hrs,unresolved_tickets,app_crash_count_30d,rating_given,num_referrals_made,competitor_app_installed,price_increase_experienced,used_discount_code,device_type,os_version_age_months,internet_speed_category,onboarding_completed,content_category_preference,days_since_last_feature_use,notification_opt_in,churn_reason
1504,middle_aged,female,premium,717.0,218,debit_card,0,94,21.6,0.7,inactive,,8,59.6,4,40,0.0,10,true,true,false,flagship_android,23.0,fast_4g,true,productivity,275.0,false,bad_experience
1505,adult,male,student,129.0,201,credit_card,0,73,2.4,2.2,declining,43.5,0,0.0,0,32,1.4,8,false,true,true,mid_android,22.0,ultra_5g,false,education,357.0,false,found_alternative
1506,teen,female,premium,748.0,781,upi,0,272,6.3,1.4,inactive,61.5,0,0.0,0,30,0.0,1,false,true,false,mid_android,20.0,fast_4g,false,news,174.0,false,price_sensitive
1507,young_adult,male,standard,299.0,727,upi,2,144,1.9,5.2,inactive,64.0,6,9.5,3,40,3.8,3,false,true,true,mid_android,,slow_2g,true,social,353.0,false,bad_experience
1508,middle_aged,female,standard,202.0,1637,upi,0,285,8.5,0.5,inactive,28.7,2,82.4,6,44,0.0,7,false,false,false,multi_device,48.0,fast_4g,false,education,148.0,true,bad_experience
1509,middle_aged,male,premium,922.0,506,upi,1,36,40.8,0.1,increasing,44.8,11,4.8,0,9,0.0,5,false,false,false,multi_device,2.0,fast_4g,true,productivity,227.0,true,price_sensitive
1510,adult,male,standard,231.0,887,credit_card,0,29,4.5,1.0,declining,19.6,1,26.9,0,4,4.4,9,true,true,false,budget_android,,fast_4g,false,education,352.0,false,price_sensitive
1511,young_adult,female,free_trial,0.0,176,credit_card,6,217,6.0,5.4,increasing,50.5,2,17.2,0,12,3.5,7,false,false,true,mid_android,33.0,broadband,true,education,37.0,true,price_sensitive
1512,adult,male,student,84.0,1214,wallet,0,304,17.9,7.7,stable,43.0,5,70.4,1,0,4.8,7,false,true,true,desktop,50.0,moderate_3g,true,productivity,330.0,true,bad_experience
1513,teen,female,free_trial,0.0,669,debit_card,15,235,,8.1,inactive,26.7,2,7.5,1,18,2.2,2,true,false,false,mid_android,,fast_4g,false,productivity,72.0,true,found_alternative
1514,adult,male,standard,413.0,479,upi,3,270,3.2,3.2,stable,61.8,2,26.5,0,19,0.0,0,true,true,false,mid_android,1.0,fast_4g,true,entertainment,337.0,true,price_sensitive
1515,middle_aged,female,free_trial,0.0,333,upi,0,309,45.3,9.0,declining,35.9,0,0.0,0,33,4.2,0,false,false,true,multi_device,22.0,fast_4g,true,entertainment,245.0,true,lost_interest
1516,middle_aged,male,free_trial,0.0,345,upi,1,351,1.8,1.2,inactive,34.3,0,0.0,0,12,3.6,3,false,false,false,budget_android,56.0,broadband,true,entertainment,266.0,true,lost_interest
1517,young_adult,female,basic,149.0,732,debit_card,0,275,16.6,5.5,inactive,59.6,1,58.9,0,29,2.3,0,true,false,true,ipad,21.0,fast_4g,false,news,74.0,false,found_alternative
1518,teen,female,student,95.0,1421,debit_card,2,210,1.6,,inactive,25.2,0,0.0,0,25,0.0,18,false,false,false,mid_android,27.0,fast_4g,true,social,243.0,true,lost_interest
1519,middle_aged,female,premium,852.0,754,upi,3,271,10.6,1.6,stable,45.1,3,5.6,9,6,2.7,1,false,false,true,mid_android,44.0,ultra_5g,false,fitness,81.0,false,found_alternative
1520,young_adult,female,standard,433.0,352,upi,0,185,16.1,2.0,inactive,32.5,2,14.6,0,31,4.5,19,false,true,true,ipad,30.0,fast_4g,true,entertainment,304.0,true,found_alternative
1521,teen,female,student,102.0,1015,upi,0,54,49.8,4.8,declining,36.0,13,29.3,1,8,2.2,0,true,false,true,ipad,54.0,fast_4g,true,productivity,219.0,false,found_alternative
1522,adult,male,student,132.0,239,wallet,10,360,31.9,3.2,inactive,0.0,6,21.4,0,16,4.5,0,true,false,false,budget_android,38.0,slow_2g,true,productivity,86.0,false,bad_experience
1523,adult,female,free_trial,0.0,1149,debit_card,6,94,71.1,0.1,inactive,52.9,1,137.4,0,24,4.9,0,true,true,false,desktop,47.0,fast_4g,false,mixed,273.0,false,found_alternative
1524,middle_aged,female,student,64.0,684,debit_card,5,64,20.4,3.8,inactive,8.2,4,16.7,3,0,,2,false,false,false,ipad,11.0,moderate_3g,true,fitness,203.0,false,lost_interest
1525,middle_aged,male,basic,103.0,1486,upi,0,360,22.9,2.3,stable,79.3,0,0.0,0,0,0.0,0,false,false,true,desktop,,moderate_3g,true,fitness,122.0,true,lost_interest
1526,young_adult,female,basic,175.0,155,upi,0,234,2.8,8.5,stable,38.2,0,0.0,0,26,0.0,5,false,false,false,budget_android,34.0,fast_4g,false,entertainment,94.0,false,lost_interest
1527,middle_aged,male,standard,273.0,1294,debit_card,3,283,74.2,1.2,declining,27.7,0,0.0,0,0,4.1,6,true,false,true,iphone,18.0,broadband,false,education,1.0,false,found_alternative
1528,senior,female,standard,296.0,1360,credit_card,0,153,15.6,11.7,declining,56.2,0,0.0,0,22,1.2,6,true,false,false,mid_android,0.0,broadband,true,education,198.0,true,found_alternative
1529,adult,male,premium,817.0,768,net_banking,0,257,3.4,5.2,increasing,60.3,0,0.0,0,36,3.5,0,false,false,false,iphone,43.0,moderate_3g,false,mixed,91.0,true,bad_experience
1530,senior,female,standard,291.0,1094,upi,13,14,28.6,2.2,declining,20.2,0,0.0,0,23,3.1,16,false,false,false,budget_android,33.0,moderate_3g,true,social,229.0,true,found_alternative
1531,middle_aged,male,basic,128.0,1099,credit_card,0,274,22.1,6.0,declining,35.7,1,16.7,0,46,2.5,0,true,false,false,mid_android,10.0,fast_4g,true,mixed,197.0,true,found_alternative
1532,teen,female,student,116.0,705,net_banking,1,26,20.2,0.5,inactive,42.8,2,21.1,2,36,2.7,14,true,false,false,iphone,48.0,fast_4g,false,entertainment,111.0,true,bad_experience
1533,middle_aged,female,student,137.0,1121,upi,3,189,28.0,0.1,declining,58.9,1,24.6,0,49,4.9,0,false,false,true,flagship_android,14.0,slow_2g,true,news,268.0,true,found_alternative
1534,adult,male,basic,119.0,1820,net_banking,5,343,0.0,0.7,inactive,24.5,2,35.8,2,48,0.0,9,false,true,true,iphone,13.0,fast_4g,false,fitness,284.0,false,found_alternative
1535,middle_aged,male,standard,251.0,1263,upi,6,315,7.8,2.2,declining,40.3,1,26.7,1,0,4.8,0,false,true,true,mid_android,6.0,fast_4g,true,mixed,81.0,false,price_sensitive
1536,adult,female,basic,188.0,1820,wallet,0,261,5.3,0.4,inactive,31.8,0,0.0,0,0,0.0,0,false,false,true,desktop,7.0,fast_4g,true,entertainment,256.0,false,lost_interest
1537,teen,undisclosed,student,131.0,1169,wallet,2,268,11.5,12.7,inactive,49.2,1,15.1,0,0,0.0,0,true,true,true,mid_android,40.0,ultra_5g,false,entertainment,46.0,true,found_alternative
1538,adult,female,standard,447.0,1449,wallet,3,214,4.6,1.5,inactive,45.6,1,14.0,4,22,0.0,3,false,false,true,mid_android,24.0,moderate_3g,true,education,237.0,true,price_sensitive
1539,middle_aged,male,free_trial,0.0,783,debit_card,3,105,2.8,5.8,increasing,70.8,5,1.4,2,0,0.0,0,false,false,true,multi_device,51.0,moderate_3g,false,entertainment,230.0,true,price_sensitive
1540,young_adult,non_binary,student,92.0,1314,credit_card,0,93,4.9,2.0,inactive,49.3,0,0.0,0,18,0.0,20,false,false,false,iphone,26.0,moderate_3g,true,entertainment,83.0,true,bad_experience
1541,adult,male,free_trial,0.0,1049,net_banking,13,64,69.6,3.9,stable,56.5,1,112.4,0,0,3.4,0,false,false,true,desktop,37.0,broadband,true,education,342.0,false,found_alternative
1542,adult,male,basic,168.0,20,wallet,0,235,7.3,11.7,inactive,44.3,1,49.6,0,30,0.0,1,false,false,false,iphone,54.0,fast_4g,false,education,219.0,false,lost_interest
1543,young_adult,male,basic,107.0,1693,debit_card,6,63,4.1,0.2,inactive,37.6,0,0.0,0,37,3.9,3,false,true,false,multi_device,8.0,fast_4g,false,education,277.0,true,price_sensitive
1544,young_adult,female,standard,443.0,550,credit_card,0,365,8.9,0.9,inactive,38.3,7,27.3,1,45,5.0,5,false,false,false,mid_android,,slow_2g,true,news,280.0,true,bad_experience
1545,senior,male,student,81.0,40,wallet,4,288,10.7,13.4,inactive,25.3,2,64.4,1,11,4.5,7,true,false,true,mid_android,27.0,moderate_3g,true,education,263.0,false,lost_interest
1546,adult,male,student,61.0,314,wallet,3,118,3.4,1.0,declining,25.6,0,0.0,0,48,0.0,3,false,true,false,mid_android,59.0,fast_4g,false,productivity,195.0,true,price_sensitive
1547,senior,non_binary,standard,378.0,1713,upi,8,351,7.2,4.2,declining,54.5,2,2.8,0,40,1.2,0,true,false,true,multi_device,41.0,fast_4g,true,fitness,363.0,true,found_alternative
1548,adult,male,premium,766.0,1557,wallet,0,133,2.6,4.1,declining,53.3,18,63.6,10,5,4.9,1,false,false,true,ipad,40.0,fast_4g,false,fitness,348.0,true,found_alternative
1549,adult,male,basic,198.0,1080,wallet,3,37,5.3,8.6,declining,38.3,1,0.2,1,1,0.0,1,false,false,false,multi_device,17.0,ultra_5g,false,entertainment,90.0,true,price_sensitive
1550,middle_aged,female,basic,111.0,263,debit_card,0,302,9.7,2.1,inactive,40.0,5,6.9,0,35,,1,true,true,true,desktop,34.0,moderate_3g,false,education,288.0,false,lost_interest
1551,young_adult,non_binary,standard,305.0,1483,wallet,10,8,11.9,15.1,stable,57.2,6,16.2,0,0,3.8,0,false,true,false,iphone,50.0,fast_4g,true,education,210.0,true,price_sensitive
1552,middle_aged,female,basic,166.0,871,wallet,5,210,6.4,1.5,inactive,25.9,0,0.0,0,0,0.0,0,false,false,false,budget_android,29.0,broadband,true,mixed,64.0,false,price_sensitive
1553,adult,undisclosed,basic,198.0,1705,wallet,1,20,76.6,4.0,declining,30.1,0,0.0,0,0,0.0,0,false,false,true,iphone,0.0,fast_4g,false,entertainment,365.0,true,lost_interest
1554,middle_aged,female,premium,938.0,1543,debit_card,10,353,8.7,,inactive,51.6,0,0.0,0,0,0.0,0,true,false,false,mid_android,5.0,fast_4g,true,productivity,,true,lost_interest
1555,middle_aged,male,standard,498.0,1715,upi,2,86,14.9,6.3,inactive,21.1,2,97.1,0,8,4.4,5,false,false,false,mid_android,6.0,broadband,true,fitness,243.0,false,lost_interest
1556,middle_aged,non_binary,free_trial,0.0,1423,credit_card,0,251,22.1,21.5,increasing,62.5,17,11.2,0,33,2.2,2,true,true,false,iphone,56.0,moderate_3g,false,entertainment,286.0,false,found_alternative
1557,adult,female,basic,169.0,310,net_banking,2,113,100.0,8.5,increasing,74.1,5,82.1,0,2,1.8,5,false,false,true,flagship_android,17.0,fast_4g,true,social,37.0,false,found_alternative
1558,young_adult,male,basic,99.0,1098,debit_card,4,68,25.4,4.0,increasing,37.8,2,3.5,3,2,3.9,7,false,true,false,budget_android,55.0,ultra_5g,false,education,72.0,true,bad_experience
1559,middle_aged,female,basic,146.0,783,net_banking,0,257,2.3,12.5,inactive,49.3,3,193.2,2,4,0.0,4,false,true,true,mid_android,39.0,broadband,true,social,109.0,true,lost_interest
1560,middle_aged,male,student,123.0,1411,wallet,3,24,15.5,1.6,increasing,65.3,2,86.9,0,48,1.2,0,true,false,false,mid_android,7.0,ultra_5g,false,education,360.0,true,lost_interest
1561,teen,non_binary,standard,270.0,1752,debit_card,3,170,80.6,1.2,inactive,44.7,0,0.0,0,0,2.7,2,true,false,false,desktop,35.0,fast_4g,false,mixed,352.0,true,lost_interest
1562,adult,male,basic,138.0,1101,upi,0,296,11.4,10.6,declining,17.2,8,72.9,3,30,3.7,4,false,false,true,iphone,2.0,moderate_3g,false,productivity,70.0,false,bad_experience
1563,teen,undisclosed,standard,483.0,328,wallet,0,113,17.2,17.0,declining,42.3,0,0.0,0,29,0.0,0,false,false,false,multi_device,55.0,moderate_3g,true,fitness,28.0,true,price_sensitive
1564,adult,female,student,74.0,1315,debit_card,12,204,33.9,5.1,stable,60.8,15,94.4,0,0,1.0,0,true,false,false,mid_android,,broadband,true,entertainment,65.0,false,price_sensitive
1565,young_adult,male,basic,175.0,1420,upi,0,142,33.4,1.6,declining,69.6,7,77.9,0,0,1.9,14,false,false,false,mid_android,11.0,broadband,true,productivity,310.0,false,found_alternative
1566,adult,undisclosed,free_trial,0.0,1566,upi,1,244,5.5,0.4,declining,55.1,7,1.5,3,0,3.3,2,true,true,false,mid_android,25.0,fast_4g,true,entertainment,133.0,false,found_alternative
1567,young_adult,female,basic,196.0,711,credit_card,1,4,0.3,0.5,increasing,73.3,2,167.1,7,0,,1,false,false,false,iphone,,moderate_3g,true,productivity,132.0,false,bad_experience
1568,young_adult,male,student,135.0,443,upi,1,9,54.4,3.7,inactive,22.5,0,0.0,0,44,0.0,11,false,false,false,flagship_android,51.0,slow_2g,false,fitness,215.0,false,lost_interest
1569,adult,male,premium,879.0,254,upi,4,254,30.5,3.4,declining,39.7,4,44.5,0,39,3.4,0,false,false,false,mid_android,20.0,moderate_3g,true,education,185.0,false,found_alternative
1570,adult,female,basic,105.0,721,upi,2,125,31.5,3.9,inactive,36.9,0,0.0,0,13,,0,true,false,false,iphone,37.0,broadband,true,social,323.0,false,found_alternative
1571,young_adult,female,free_trial,0.0,1553,credit_card,0,361,28.8,0.4,stable,22.3,1,160.5,0,17,4.4,4,false,false,false,mid_android,52.0,ultra_5g,true,education,91.0,true,bad_experience
1572,adult,non_binary,premium,904.0,1345,debit_card,3,319,5.9,0.4,declining,18.6,8,99.4,3,22,0.0,7,false,true,false,mid_android,48.0,fast_4g,true,entertainment,225.0,true,price_sensitive
1573,middle_aged,undisclosed,free_trial,0.0,1641,wallet,5,214,10.5,7.7,inactive,16.4,17,21.6,3,29,0.0,0,true,true,true,budget_android,44.0,slow_2g,true,education,243.0,false,bad_experience
1574,adult,male,basic,186.0,337,credit_card,2,3,9.4,2.5,inactive,53.5,0,0.0,0,19,4.3,7,true,false,true,mid_android,59.0,fast_4g,false,entertainment,131.0,false,found_alternative
1575,senior,male,premium,542.0,1501,upi,4,153,18.3,0.1,inactive,30.8,1,16.4,3,42,0.0,0,false,true,true,flagship_android,60.0,broadband,false,productivity,67.0,true,price_sensitive
1576,senior,female,standard,317.0,1147,wallet,4,9,9.2,4.3,inactive,53.7,0,0.0,0,15,3.3,2,false,false,false,flagship_android,0.0,moderate_3g,false,education,316.0,false,lost_interest
1577,adult,male,standard,315.0,1821,upi,0,63,32.1,5.3,declining,78.6,0,0.0,0,0,2.4,5,false,false,true,flagship_android,50.0,broadband,true,education,223.0,false,found_alternative
1578,senior,non_binary,basic,171.0,1594,upi,1,292,8.3,8.1,declining,45.0,0,0.0,0,6,4.0,8,false,false,false,budget_android,11.0,moderate_3g,true,education,72.0,true,found_alternative
1579,adult,female,free_trial,0.0,1186,debit_card,2,115,72.8,15.2,declining,47.2,10,13.0,2,0,1.2,0,false,false,true,multi_device,57.0,slow_2g,true,productivity,49.0,false,bad_experience
1580,middle_aged,female,free_trial,0.0,1090,net_banking,3,218,1.1,16.0,stable,32.0,0,0.0,0,0,2.3,0,false,false,false,mid_android,49.0,fast_4g,false,entertainment,53.0,false,lost_interest
1581,teen,female,free_trial,0.0,521,debit_card,0,121,42.5,0.9,declining,43.3,0,0.0,0,0,,2,false,false,false,multi_device,14.0,ultra_5g,true,mixed,308.0,true,lost_interest
1582,middle_aged,male,standard,224.0,835,upi,1,40,6.7,0.5,increasing,18.1,0,0.0,0,0,1.6,2,false,false,false,budget_android,60.0,broadband,true,mixed,136.0,false,lost_interest
1583,teen,male,student,49.0,380,credit_card,0,159,1.8,10.3,declining,41.9,0,,0,0,2.2,2,true,false,false,iphone,40.0,broadband,true,fitness,248.0,false,found_alternative
1584,young_adult,female,free_trial,0.0,1208,debit_card,3,147,9.4,2.6,declining,25.9,5,19.7,1,18,4.6,7,true,true,true,iphone,51.0,broadband,true,education,107.0,true,found_alternative
1585,young_adult,female,standard,279.0,25,upi,0,320,62.3,1.7,declining,0.0,0,0.0,0,0,3.7,2,false,false,false,iphone,25.0,fast_4g,true,mixed,162.0,false,found_alternative
1586,young_adult,male,student,82.0,62,wallet,7,249,10.0,5.7,declining,49.7,1,22.0,0,24,0.0,0,false,false,true,multi_device,1.0,slow_2g,false,entertainment,101.0,true,price_sensitive
1587,adult,female,basic,124.0,345,upi,12,42,0.1,5.0,inactive,62.2,0,0.0,0,27,3.2,3,true,true,false,budget_android,51.0,ultra_5g,true,fitness,208.0,false,found_alternative
1588,young_adult,female,free_trial,0.0,699,upi,2,34,1.8,1.8,stable,36.0,5,59.5,0,0,3.6,0,false,false,false,mid_android,6.0,broadband,false,entertainment,174.0,false,lost_interest
1589,adult,undisclosed,basic,195.0,1322,upi,0,57,7.2,2.1,inactive,3.6,0,0.0,0,11,0.0,0,false,false,true,budget_android,,fast_4g,true,fitness,64.0,false,price_sensitive
1590,adult,non_binary,basic,143.0,35,upi,0,248,0.8,7.2,inactive,60.9,5,101.4,0,48,1.4,5,true,false,true,mid_android,27.0,ultra_5g,true,entertainment,268.0,true,price_sensitive
1591,young_adult,male,basic,112.0,1256,debit_card,8,141,37.2,1.0,inactive,51.0,3,121.6,1,22,0.0,2,false,false,false,mid_android,21.0,ultra_5g,true,mixed,48.0,true,price_sensitive
1592,young_adult,non_binary,student,70.0,639,net_banking,2,227,59.4,0.1,declining,59.1,19,43.6,0,7,4.2,0,false,false,true,multi_device,39.0,broadband,true,news,46.0,false,found_alternative
1593,adult,male,standard,332.0,138,net_banking,6,55,16.2,2.7,declining,48.0,20,,0,49,4.5,3,false,false,false,iphone,,ultra_5g,true,education,216.0,false,bad_experience
1594,senior,male,basic,131.0,203,credit_card,0,277,17.9,0.8,declining,57.9,0,0.0,0,0,2.4,4,false,true,true,multi_device,22.0,fast_4g,false,news,77.0,true,price_sensitive
1595,young_adult,female,premium,723.0,261,upi,0,53,37.1,2.6,stable,50.3,0,0.0,0,12,0.0,7,false,false,false,ipad,,broadband,true,productivity,257.0,true,price_sensitive
1596,adult,female,standard,465.0,1176,upi,0,306,13.3,3.9,declining,3.0,2,4.4,3,20,2.0,0,false,false,false,desktop,,broadband,false,fitness,270.0,true,lost_interest
1597,adult,male,standard,405.0,1040,upi,1,320,27.5,3.4,increasing,15.0,4,44.9,1,13,4.2,2,true,false,true,flagship_android,46.0,fast_4g,true,news,186.0,true,price_sensitive
1598,adult,male,student,120.0,775,upi,0,330,9.8,0.9,inactive,42.9,2,51.6,6,19,2.8,0,false,false,false,mid_android,7.0,broadband,true,mixed,310.0,true,price_sensitive
1599,young_adult,non_binary,student,92.0,1637,debit_card,2,348,4.8,5.5,inactive,26.9,1,240.2,0,16,4.2,10,true,false,false,multi_device,42.0,moderate_3g,true,entertainment,31.0,false,bad_experience
1600,adult,male,standard,412.0,797,debit_card,3,162,23.8,7.7,inactive,72.1,1,20.4,2,0,2.2,1,true,false,true,budget_android,6.0,broadband,true,social,70.0,true,price_sensitive
1601,adult,male,basic,176.0,1740,wallet,0,121,39.5,1.1,inactive,48.3,3,16.2,2,22,4.8,0,true,false,false,iphone,3.0,fast_4g,false,productivity,287.0,true,found_alternative
1602,adult,male,standard,488.0,1543,credit_card,0,357,35.4,0.2,declining,52.1,1,15.1,7,0,3.2,4,false,true,true,budget_android,25.0,ultra_5g,true,productivity,197.0,false,found_alternative
1603,middle_aged,male,standard,231.0,1623,net_banking,8,99,0.2,3.2,inactive,44.4,0,0.0,0,50,0.0,13,false,false,false,ipad,25.0,broadband,false,mixed,201.0,true,price_sensitive
1604,middle_aged,female,free_trial,0.0,255,debit_card,3,231,3.8,10.3,declining,77.8,0,0.0,0,3,2.8,0,true,true,true,budget_android,28.0,fast_4g,false,news,20.0,false,found_alternative
1605,young_adult,female,basic,111.0,1269,upi,0,65,18.6,3.9,inactive,45.2,2,0.3,0,37,0.0,6,false,true,true,desktop,52.0,fast_4g,false,mixed,16.0,false,price_sensitive
1606,middle_aged,male,student,109.0,11,credit_card,6,235,16.2,20.7,inactive,49.8,0,0.0,0,49,0.0,0,false,false,true,budget_android,14.0,ultra_5g,true,mixed,86.0,true,price_sensitive
1607,adult,male,student,63.0,1278,credit_card,0,189,45.6,8.5,inactive,28.0,1,116.2,3,12,2.8,1,false,false,false,ipad,34.0,fast_4g,false,entertainment,125.0,true,bad_experience
1608,adult,non_binary,premium,846.0,458,upi,4,342,10.9,14.5,inactive,69.6,0,0.0,0,40,3.9,4,true,false,true,iphone,1.0,ultra_5g,true,entertainment,191.0,false,found_alternative
1609,young_adult,non_binary,free_trial,0.0,700,wallet,12,116,30.3,2.0,declining,46.6,2,77.3,0,40,1.5,5,false,false,false,desktop,5.0,ultra_5g,false,fitness,133.0,false,price_sensitive
1610,senior,non_binary,basic,199.0,124,credit_card,0,335,3.7,0.4,declining,49.8,6,47.2,0,19,3.8,1,false,true,false,mid_android,10.0,ultra_5g,true,news,225.0,true,lost_interest
1611,young_adult,male,premium,615.0,1807,credit_card,0,172,0.3,14.4,declining,25.9,3,52.2,0,0,2.0,0,false,false,false,mid_android,21.0,fast_4g,true,entertainment,112.0,true,found_alternative
1612,middle_aged,female,student,116.0,187,upi,1,192,72.6,0.7,inactive,50.1,5,32.9,6,12,,0,false,false,false,budget_android,30.0,fast_4g,false,education,37.0,true,lost_interest
1613,middle_aged,female,free_trial,0.0,291,wallet,4,264,3.5,5.0,inactive,21.2,0,0.0,0,0,3.0,2,true,false,true,desktop,15.0,moderate_3g,false,productivity,126.0,false,lost_interest
1614,adult,male,basic,160.0,849,upi,0,299,3.4,5.4,inactive,14.8,11,111.6,3,0,4.5,0,true,false,false,budget_android,46.0,broadband,true,mixed,179.0,false,lost_interest
1615,young_adult,female,standard,400.0,62,upi,1,310,19.2,1.4,inactive,22.7,10,62.4,2,12,0.0,1,false,true,false,multi_device,11.0,moderate_3g,true,productivity,265.0,true,price_sensitive
